2021-09-28T13:32:31.747+09:00,SEONG MIN WOO,Action,EditorUp,FCTest,Editor,D:/HomeWork/2/4/src/FCTest.java,,2,0,Default task
2021-09-28T13:32:31.802+09:00,SEONG MIN WOO,KeyEvent,65535:38:0,FCTest,Editor,D:/HomeWork/2/4/src/FCTest.java,,1,0,Default task
2021-09-28T13:32:31.907+09:00,SEONG MIN WOO,Action,EditorUp,FCTest,Editor,D:/HomeWork/2/4/src/FCTest.java,,1,0,Default task
2021-09-28T13:32:31.909+09:00,SEONG MIN WOO,KeyEvent,65535:38:0,FCTest,Editor,D:/HomeWork/2/4/src/FCTest.java,,0,0,Default task
2021-09-28T13:32:32.076+09:00,SEONG MIN WOO,Action,EditorUp,FCTest,Editor,D:/HomeWork/2/4/src/FCTest.java,,0,0,Default task
2021-09-28T13:32:32.078+09:00,SEONG MIN WOO,KeyEvent,65535:38:0,FCTest,Editor,D:/HomeWork/2/4/src/FCTest.java,,0,0,Default task
2021-09-28T13:32:32.308+09:00,SEONG MIN WOO,Action,EditorEnter,FCTest,Editor,D:/HomeWork/2/4/src/FCTest.java,,0,0,Default task
2021-09-28T13:32:32.314+09:00,SEONG MIN WOO,KeyEvent,10:10:00,FCTest,Editor,D:/HomeWork/2/4/src/FCTest.java,,1,0,Default task
2021-09-28T13:32:32.530+09:00,SEONG MIN WOO,Action,EditorEnter,FCTest,Editor,D:/HomeWork/2/4/src/FCTest.java,,1,0,Default task
2021-09-28T13:32:32.535+09:00,SEONG MIN WOO,KeyEvent,10:10:00,FCTest,Editor,D:/HomeWork/2/4/src/FCTest.java,,2,0,Default task
2021-09-28T13:32:32.751+09:00,SEONG MIN WOO,Action,EditorUp,FCTest,Editor,D:/HomeWork/2/4/src/FCTest.java,,2,0,Default task
2021-09-28T13:32:32.752+09:00,SEONG MIN WOO,KeyEvent,65535:38:0,FCTest,Editor,D:/HomeWork/2/4/src/FCTest.java,,1,0,Default task
2021-09-28T13:32:32.936+09:00,SEONG MIN WOO,Action,EditorUp,FCTest,Editor,D:/HomeWork/2/4/src/FCTest.java,,1,0,Default task
2021-09-28T13:32:32.938+09:00,SEONG MIN WOO,KeyEvent,65535:38:0,FCTest,Editor,D:/HomeWork/2/4/src/FCTest.java,,0,0,Default task
2021-09-28T13:32:35.436+09:00,SEONG MIN WOO,Action,EditorBackSpace,FCTest,Editor,D:/HomeWork/2/4/src/FCTest.java,,0,2,Default task
2021-09-28T13:32:35.439+09:00,SEONG MIN WOO,KeyEvent,8:08:00,FCTest,Editor,D:/HomeWork/2/4/src/FCTest.java,,0,1,Default task
2021-09-28T13:32:35.587+09:00,SEONG MIN WOO,Action,EditorBackSpace,FCTest,Editor,D:/HomeWork/2/4/src/FCTest.java,,0,1,Default task
2021-09-28T13:32:35.590+09:00,SEONG MIN WOO,KeyEvent,8:08:00,FCTest,Editor,D:/HomeWork/2/4/src/FCTest.java,,0,0,Default task
2021-09-28T13:32:35.771+09:00,SEONG MIN WOO,KeyEvent,101:69:0,FCTest,Editor,D:/HomeWork/2/4/src/FCTest.java,,0,0,Default task
